Account Number,Account Status,Account Type,Amount,Balance,Branch,Account Number,Channel,City,Closing Date,Country,Credit Score,Currency,Customer Name,Device Type,EMI,Fraud Flag,IFSC Code,Interest Rate,Count of Loan ID,Loan Type,Manager Name,Year,Quarter,Month,Payment Mode,Risk Level,State,Tenure,Year,Quarter,Month,Day,Count of Transaction ID,Transaction Type
550376,Closed,Current,1500,,Main Branch,550376,ATM,Chennai,0,India,650,INR,Arun Kumar,Mobile,0,Y,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2023,Qtr 2,June,NA,Medium,KA,0,2018,Qtr 2,June,30,1,Debit
550414,Closed,Current,1500,,Main Branch,550414,ATM,Chennai,0,India,650,INR,NA,Mobile,12000,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2019,Qtr 2,May,Card,Low,TN,0,2021,Qtr 2,June,20,1,Debit
550979,Closed,Current,1500,,Main Branch,550979,Branch,Chennai,11/06/2024,India,650,INR,NA,Desktop,0,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2020,Qtr 2,June,UPI,Medium,TN,120,2020,Qtr 4,November,28,1,Debit
551093,Closed,Current,1500,,Main Branch,551093,Branch, Bengaluru,0,India,720,INR,  Ramesh Rao,NA,12000,N,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2022,Qtr 4,October,UPI,Medium,MH,0,2019,Qtr 3,September,7,1,Debit
552522,Closed,Current,1500,,Main Branch,552522,Branch, Bengaluru,0,India,0,INR,Sneha Patel,NA,5000,Y,SBIN0001234,0,1,CarLoan,Mr. Verma,2021,Qtr 2,June,Card,Low,KA,0,2021,Qtr 4,November,24,1,Credit
553868,Closed,Current,1500,,Main Branch,553868,ATM,Chennai,11/06/2024,India,650,INR,Sneha Patel,NA,0,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2024,Qtr 4,October,NA,HIGH,TN,60,2018,Qtr 3,August,26,1,Debit
554499,Closed,Current,1500,,Main Branch,554499,Branch, Bengaluru,0,India,0,INR,NA,NA,0,N,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2023,Qtr 4,November,NA,Low,TN,120,2022,Qtr 1,February,8,1,Debit
554744,Closed,Current,1500,,Main Branch,554744,NetBanking,Chennai,11/06/2024,India,0,INR,Arun Kumar,NA,0,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2020,Qtr 1,January,UPI,Low,MH,60,2023,Qtr 2,June,20,1,Debit
555090,Closed,Current,1500,,Main Branch,555090,Branch,Chennai,0,India,720,INR,NA,Desktop,12000,N,HDFC0005678,0,1,Home Loan,Mr. Verma,2019,Qtr 4,November,NA,Low,TN,120,2019,Qtr 4,November,4,1,Credit
555159,Closed,Current,1500,,Main Branch,555159,Branch, Bengaluru,11/06/2024,India,0,INR,  Ramesh Rao,Mobile,12000,Y,SBIN0001234,7.5,1,Personal Loan, Ms. Iyer,2021,Qtr 3,July,UPI,HIGH,TN,60,2021,Qtr 3,September,3,1,Credit
555582,Closed,Current,1500,,Main Branch,555582,Branch,Chennai,11/06/2024,India,650,INR,Sneha Patel,Mobile,0,Y,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2019,Qtr 4,December,NA,Medium,KA,120,2023,Qtr 2,April,8,1,Credit
556753,Closed,Current,1500,,Main Branch,556753,NetBanking,Chennai,11/06/2024,India,720,INR,NA,Mobile,0,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2024,Qtr 1,February,UPI,Low,MH,60,2021,Qtr 1,March,3,1,Debit
557087,Closed,Current,1500,,Main Branch,557087,NetBanking, Bengaluru,11/06/2024,India,0,INR,  Ramesh Rao,Desktop,0,Y,HDFC0005678,7.5,1,CarLoan, Ms. Iyer,2024,Qtr 1,January,Cash,HIGH,KA,0,2018,Qtr 2,June,16,1,Debit
557200,Closed,Current,1500,,Main Branch,557200,ATM,Chennai,0,India,0,INR,NA,NA,5000,Y,SBIN0001234,7.5,1,Personal Loan, Ms. Iyer,2023,Qtr 2,May,Card,Low,KA,120,2023,Qtr 3,August,29,1,Debit
557474,Closed,Current,1500,,Main Branch,557474,ATM, Bengaluru,11/06/2024,India,650,INR,Arun Kumar,Desktop,5000,Y,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2024,Qtr 3,July,NA,HIGH,MH,120,2022,Qtr 1,February,10,1,Debit
557628,Closed,Current,1500,,Main Branch,557628,ATM,Chennai,0,India,0,INR,  Ramesh Rao,Desktop,12000,Y,SBIN0001234,7.5,1,Personal Loan, Ms. Iyer,2020,Qtr 2,April,Card,HIGH,TN,60,2022,Qtr 1,March,27,1,Debit
558671,Closed,Current,1500,,Main Branch,558671,NetBanking, Bengaluru,0,India,0,INR,Arun Kumar,Desktop,0,N,HDFC0005678,0,1,Home Loan,Mr. Verma,2023,Qtr 2,June,NA,HIGH,MH,120,2022,Qtr 2,June,24,1,Credit
559077,Closed,Current,1500,,Main Branch,559077,Branch,Chennai,0,India,0,INR,NA,Desktop,0,N,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2021,Qtr 4,November,Cash,Medium,KA,60,2021,Qtr 2,June,16,1,Debit
560196,Closed,Current,1500,,Main Branch,560196,NetBanking, Bengaluru,0,India,720,INR,Arun Kumar,NA,0,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2024,Qtr 1,March,UPI,Low,KA,60,2019,Qtr 3,August,9,1,Credit
560312,Closed,Current,1500,,Main Branch,560312,ATM, Bengaluru,11/06/2024,India,0,INR,  Ramesh Rao,NA,0,Y,HDFC0005678,7.5,1,Personal Loan,Mr. Verma,2022,Qtr 1,February,Cash,Low,KA,120,2022,Qtr 3,August,3,1,Debit
561337,Closed,Current,1500,,Main Branch,561337,NetBanking, Bengaluru,11/06/2024,India,720,INR,Arun Kumar,Mobile,12000,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2018,Qtr 2,June,UPI,Low,MH,120,2020,Qtr 2,June,26,1,Debit
562044,Closed,Current,1500,,Main Branch,562044,NetBanking, Bengaluru,0,India,650,INR,Sneha Patel,NA,12000,Y,HDFC0005678,0,1,Personal Loan, Ms. Iyer,2018,Qtr 2,May,NA,HIGH,MH,120,2023,Qtr 2,May,29,1,Debit
562766,Closed,Current,1500,,Main Branch,562766,ATM, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,Desktop,12000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2020,Qtr 4,December,Cash,HIGH,TN,60,2021,Qtr 4,October,24,1,Credit
562886,Closed,Current,1500,,Main Branch,562886,NetBanking, Bengaluru,0,India,0,INR,NA,Desktop,0,Y,HDFC0005678,7.5,1,Personal Loan,Mr. Verma,2021,Qtr 1,January,UPI,Medium,KA,0,2020,Qtr 2,June,28,1,Debit
562997,Closed,Current,1500,,Main Branch,562997,NetBanking, Bengaluru,0,India,650,INR,NA,NA,5000,N,HDFC0005678,0,1,Home Loan,Mr. Verma,2023,Qtr 2,June,NA,Medium,KA,120,2020,Qtr 2,June,7,1,Debit
563360,Closed,Current,1500,,Main Branch,563360,Branch, Bengaluru,11/06/2024,India,0,INR,Arun Kumar,NA,5000,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2020,Qtr 1,January,NA,Medium,MH,60,2023,Qtr 1,January,3,1,Debit
564247,Closed,Current,1500,,Main Branch,564247,Branch,Chennai,0,India,720,INR,Sneha Patel,NA,12000,Y,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2019,Qtr 1,January,UPI,HIGH,MH,0,2024,Qtr 1,January,27,1,Credit
564528,Closed,Current,1500,,Main Branch,564528,ATM, Bengaluru,11/06/2024,India,0,INR,  Ramesh Rao,NA,0,Y,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2022,Qtr 1,February,Cash,Medium,KA,120,2020,Qtr 3,September,15,1,Credit
564752,Closed,Current,1500,,Main Branch,564752,ATM, Bengaluru,11/06/2024,India,0,INR,NA,Mobile,12000,Y,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2022,Qtr 2,May,NA,Low,KA,120,2024,Qtr 1,February,3,1,Debit
564889,Closed,Current,1500,,Main Branch,564889,NetBanking, Bengaluru,11/06/2024,India,0,INR,Arun Kumar,NA,5000,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2021,Qtr 4,October,UPI,HIGH,KA,0,2019,Qtr 2,April,3,1,Debit
565147,Closed,Current,1500,,Main Branch,565147,ATM,Chennai,0,India,0,INR,NA,Mobile,0,N,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2023,Qtr 2,June,Cash,Medium,KA,0,2022,Qtr 2,April,24,1,Credit
565872,Closed,Current,1500,,Main Branch,565872,NetBanking, Bengaluru,11/06/2024,India,720,INR,Sneha Patel,NA,5000,Y,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2022,Qtr 3,July,Card,Low,TN,0,2021,Qtr 4,December,20,1,Debit
566002,Closed,Current,1500,,Main Branch,566002,NetBanking,Chennai,11/06/2024,India,0,INR,Arun Kumar,Desktop,0,Y,SBIN0001234,0,1,CarLoan, Ms. Iyer,2023,Qtr 4,December,Cash,Medium,KA,0,2019,Qtr 1,January,9,1,Debit
566162,Closed,Current,1500,,Main Branch,566162,NetBanking, Bengaluru,0,India,0,INR,NA,Desktop,12000,N,SBIN0001234,0,1,Home Loan, Ms. Iyer,2022,Qtr 4,November,Card,HIGH,KA,120,2024,Qtr 2,April,28,1,Credit
566468,Closed,Current,1500,,Main Branch,566468,ATM, Bengaluru,0,India,720,INR,NA,NA,0,Y,SBIN0001234,0,1,Personal Loan,Mr. Verma,2023,Qtr 1,February,UPI,Medium,TN,120,2020,Qtr 4,December,26,1,Debit
566571,Closed,Current,1500,,Main Branch,566571,ATM, Bengaluru,11/06/2024,India,0,INR,NA,Desktop,0,N,HDFC0005678,0,1,Personal Loan,Mr. Verma,2018,Qtr 3,July,NA,Medium,KA,0,2018,Qtr 1,March,16,1,Debit
566618,Closed,Current,1500,,Main Branch,566618,ATM,Chennai,11/06/2024,India,0,INR,  Ramesh Rao,NA,0,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2024,Qtr 3,September,NA,HIGH,MH,120,2021,Qtr 2,June,6,1,Debit
567669,Closed,Current,1500,,Main Branch,567669,Branch, Bengaluru,0,India,720,INR,NA,Mobile,0,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2024,Qtr 1,March,NA,HIGH,TN,120,2019,Qtr 3,September,12,1,Debit
568066,Closed,Current,1500,,Main Branch,568066,ATM,Chennai,11/06/2024,India,720,INR,Sneha Patel,Desktop,0,N,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2022,Qtr 4,December,Card,Medium,TN,0,2018,Qtr 4,October,8,1,Debit
569102,Closed,Current,1500,,Main Branch,569102,Branch, Bengaluru,0,India,0,INR,NA,NA,5000,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2022,Qtr 1,February,Cash,Medium,KA,60,2023,Qtr 1,March,7,1,Debit
569695,Closed,Current,1500,,Main Branch,569695,NetBanking,Chennai,11/06/2024,India,0,INR,NA,Mobile,0,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2020,Qtr 4,October,Cash,Low,MH,120,2024,Qtr 1,March,4,1,Credit
572443,Closed,Current,1500,,Main Branch,572443,NetBanking,Chennai,11/06/2024,India,0,INR,Sneha Patel,Desktop,5000,Y,HDFC0005678,0,1,CarLoan, Ms. Iyer,2024,Qtr 1,February,Cash,Medium,MH,120,2022,Qtr 2,June,30,1,Debit
573190,Closed,Current,1500,,Main Branch,573190,Branch,Chennai,11/06/2024,India,650,INR,Sneha Patel,Desktop,5000,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2019,Qtr 1,March,UPI,HIGH,MH,120,2018,Qtr 2,June,25,1,Debit
575309,Closed,Current,1500,,Main Branch,575309,NetBanking,Chennai,11/06/2024,India,720,INR,NA,NA,5000,N,SBIN0001234,7.5,1,Personal Loan,Mr. Verma,2021,Qtr 4,November,NA,Medium,KA,0,2021,Qtr 3,September,13,1,Debit
575826,Closed,Current,1500,,Main Branch,575826,NetBanking,Chennai,11/06/2024,India,720,INR,NA,Desktop,5000,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2021,Qtr 1,January,NA,Medium,KA,120,2021,Qtr 3,September,25,1,Debit
576331,Closed,Current,1500,,Main Branch,576331,NetBanking, Bengaluru,11/06/2024,India,720,INR,  Ramesh Rao,Mobile,12000,Y,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2023,Qtr 3,September,NA,HIGH,KA,60,2019,Qtr 1,February,3,1,Debit
576662,Closed,Current,1500,,Main Branch,576662,Branch,Chennai,0,India,0,INR,NA,Desktop,0,N,HDFC0005678,7.5,1,CarLoan,Mr. Verma,2018,Qtr 2,May,Card,HIGH,MH,120,2023,Qtr 4,November,7,1,Debit
577724,Closed,Current,1500,,Main Branch,577724,ATM,Chennai,11/06/2024,India,720,INR,Arun Kumar,NA,0,N,SBIN0001234,0,1,CarLoan,Mr. Verma,2023,Qtr 2,May,Card,HIGH,MH,60,2024,Qtr 3,August,23,1,Debit
578487,Closed,Current,1500,,Main Branch,578487,ATM, Bengaluru,11/06/2024,India,650,INR,NA,Desktop,0,N,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2024,Qtr 4,October,NA,Low,TN,0,2023,Qtr 1,March,11,1,Debit
579218,Closed,Current,1500,,Main Branch,579218,NetBanking, Bengaluru,0,India,0,INR,Arun Kumar,NA,5000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2022,Qtr 4,December,UPI,Medium,KA,120,2018,Qtr 1,January,9,1,Debit
579703,Closed,Current,1500,,Main Branch,579703,Branch, Bengaluru,11/06/2024,India,720,INR,  Ramesh Rao,NA,12000,N,SBIN0001234,7.5,1,Personal Loan,Mr. Verma,2023,Qtr 4,November,NA,HIGH,TN,120,2021,Qtr 2,April,22,1,Credit
579793,Closed,Current,1500,,Main Branch,579793,Branch,Chennai,0,India,0,INR,NA,NA,0,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2019,Qtr 1,February,UPI,Medium,TN,0,2020,Qtr 2,June,1,1,Debit
580147,Closed,Current,1500,,Main Branch,580147,NetBanking,Chennai,0,India,650,INR,  Ramesh Rao,NA,0,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2020,Qtr 4,October,NA,HIGH,TN,60,2024,Qtr 1,February,29,1,Debit
580325,Closed,Current,1500,,Main Branch,580325,Branch,Chennai,0,India,720,INR,NA,NA,5000,N,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2023,Qtr 1,January,UPI,HIGH,TN,120,2023,Qtr 1,January,10,1,Debit
580368,Closed,Current,1500,,Main Branch,580368,NetBanking,Chennai,11/06/2024,India,0,INR,  Ramesh Rao,Mobile,5000,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2021,Qtr 4,November,NA,Low,MH,120,2022,Qtr 2,May,10,1,Debit
581122,Closed,Current,1500,,Main Branch,581122,NetBanking,Chennai,0,India,0,INR,NA,Desktop,12000,N,SBIN0001234,7.5,1,Personal Loan,Mr. Verma,2020,Qtr 3,July,Card,Low,KA,120,2018,Qtr 2,June,1,1,Credit
581501,Closed,Current,1500,,Main Branch,581501,ATM,Chennai,0,India,650,INR,Arun Kumar,NA,5000,N,HDFC0005678,0,1,Home Loan,Mr. Verma,2023,Qtr 1,March,UPI,HIGH,TN,0,2024,Qtr 3,September,9,1,Debit
581867,Closed,Current,1500,,Main Branch,581867,ATM,Chennai,0,India,0,INR,NA,Desktop,0,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2022,Qtr 3,August,UPI,Medium,KA,120,2019,Qtr 2,May,3,1,Debit
582313,Closed,Current,1500,,Main Branch,582313,NetBanking, Bengaluru,11/06/2024,India,0,INR,Arun Kumar,Mobile,0,Y,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2018,Qtr 1,March,UPI,Low,KA,120,2022,Qtr 2,June,1,1,Credit
583230,Closed,Current,1500,,Main Branch,583230,Branch,Chennai,0,India,720,INR,NA,NA,0,Y,HDFC0005678,0,1,Personal Loan, Ms. Iyer,2020,Qtr 4,December,NA,HIGH,KA,60,2022,Qtr 1,March,27,1,Debit
583421,Closed,Current,1500,,Main Branch,583421,Branch,Chennai,11/06/2024,India,0,INR,  Ramesh Rao,Mobile,0,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2021,Qtr 4,November,Card,HIGH,MH,0,2018,Qtr 4,December,26,1,Credit
584273,Closed,Current,1500,,Main Branch,584273,NetBanking,Chennai,0,India,0,INR,Arun Kumar,NA,0,Y,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2023,Qtr 1,February,NA,Low,MH,120,2019,Qtr 4,October,29,1,Debit
584639,Closed,Current,1500,,Main Branch,584639,NetBanking,Chennai,11/06/2024,India,650,INR,Sneha Patel,NA,5000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2019,Qtr 1,March,UPI,Medium,KA,120,2024,Qtr 4,October,3,1,Debit
585338,Closed,Current,1500,,Main Branch,585338,Branch, Bengaluru,0,India,650,INR,NA,NA,12000,N,HDFC0005678,7.5,1,Home Loan, Ms. Iyer,2021,Qtr 3,September,UPI,Medium,MH,60,2019,Qtr 2,April,3,1,Credit
585379,Closed,Current,1500,,Main Branch,585379,NetBanking,Chennai,0,India,650,INR,  Ramesh Rao,NA,0,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2022,Qtr 4,October,Cash,HIGH,KA,60,2024,Qtr 1,January,6,1,Debit
585897,Closed,Current,1500,,Main Branch,585897,Branch, Bengaluru,11/06/2024,India,650,INR,NA,NA,0,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2023,Qtr 1,January,NA,Low,MH,120,2022,Qtr 3,August,19,1,Credit
586476,Closed,Current,1500,,Main Branch,586476,ATM,Chennai,0,India,0,INR,Sneha Patel,NA,0,N,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2018,Qtr 4,December,Card,Medium,TN,120,2020,Qtr 1,January,31,1,Credit
589827,Closed,Current,1500,,Main Branch,589827,Branch, Bengaluru,11/06/2024,India,0,INR,NA,NA,0,N,HDFC0005678,0,1,Personal Loan, Ms. Iyer,2020,Qtr 1,January,Cash,Medium,TN,120,2024,Qtr 2,April,11,1,Debit
590246,Closed,Current,1500,,Main Branch,590246,NetBanking, Bengaluru,11/06/2024,India,0,INR,  Ramesh Rao,NA,0,Y,HDFC0005678,0,1,Home Loan,Mr. Verma,2021,Qtr 2,May,UPI,Medium,KA,60,2020,Qtr 1,February,14,1,Credit
590327,Closed,Current,1500,,Main Branch,590327,Branch,Chennai,11/06/2024,India,0,INR,  Ramesh Rao,Desktop,0,Y,SBIN0001234,7.5,1,CarLoan,Mr. Verma,2020,Qtr 1,March,Card,Medium,MH,0,2019,Qtr 3,August,19,1,Credit
590728,Closed,Current,1500,,Main Branch,590728,Branch, Bengaluru,0,India,650,INR,Sneha Patel,NA,0,Y,HDFC0005678,0,1,Personal Loan, Ms. Iyer,2021,Qtr 1,February,NA,Medium,KA,0,2018,Qtr 1,January,14,1,Credit
590854,Closed,Current,1500,,Main Branch,590854,ATM,Chennai,11/06/2024,India,0,INR,Arun Kumar,NA,12000,Y,SBIN0001234,7.5,1,Personal Loan,Mr. Verma,2024,Qtr 4,December,Cash,HIGH,MH,120,2022,Qtr 1,March,7,1,Debit
591155,Closed,Current,1500,,Main Branch,591155,NetBanking,Chennai,0,India,0,INR,Sneha Patel,NA,5000,N,HDFC0005678,0,1,CarLoan,Mr. Verma,2018,Qtr 3,July,Cash,HIGH,MH,120,2019,Qtr 2,May,3,1,Debit
594703,Closed,Current,1500,,Main Branch,594703,Branch, Bengaluru,0,India,0,INR,NA,NA,5000,N,HDFC0005678,7.5,1,CarLoan,Mr. Verma,2020,Qtr 3,August,UPI,Medium,MH,0,2019,Qtr 1,February,17,1,Debit
595184,Closed,Current,1500,,Main Branch,595184,Branch,Chennai,0,India,720,INR,  Ramesh Rao,NA,12000,N,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2022,Qtr 3,August,Card,Low,TN,120,2022,Qtr 3,August,29,1,Debit
595920,Closed,Current,1500,,Main Branch,595920,Branch, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,Mobile,12000,N,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2019,Qtr 1,January,NA,Medium,TN,120,2018,Qtr 3,September,18,1,Credit
596105,Closed,Current,1500,,Main Branch,596105,ATM, Bengaluru,11/06/2024,India,650,INR,Arun Kumar,Desktop,12000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2024,Qtr 3,August,UPI,Medium,KA,60,2022,Qtr 4,October,8,1,Credit
596528,Closed,Current,1500,,Main Branch,596528,NetBanking, Bengaluru,0,India,650,INR,NA,Mobile,5000,N,SBIN0001234,7.5,1,Personal Loan, Ms. Iyer,2024,Qtr 3,July,NA,HIGH,KA,120,2024,Qtr 3,July,26,1,Debit
597718,Closed,Current,1500,,Main Branch,597718,Branch, Bengaluru,0,India,650,INR,NA,Mobile,12000,N,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2024,Qtr 2,June,Cash,HIGH,MH,120,2019,Qtr 4,December,10,1,Credit
598513,Closed,Current,1500,,Main Branch,598513,NetBanking, Bengaluru,0,India,650,INR,Arun Kumar,Mobile,0,Y,HDFC0005678,0,1,CarLoan, Ms. Iyer,2018,Qtr 4,October,UPI,Low,TN,120,2024,Qtr 1,January,26,1,Debit
599945,Closed,Current,1500,,Main Branch,599945,ATM,Chennai,11/06/2024,India,720,INR,Sneha Patel,Mobile,12000,Y,HDFC0005678,7.5,1,Personal Loan, Ms. Iyer,2021,Qtr 3,July,Card,Medium,TN,120,2023,Qtr 2,June,10,1,Debit
500359,Closed,Current,1500,,Rural-1,500359,Branch, Bengaluru,11/06/2024,India,650,INR,Sneha Patel,NA,0,Y,SBIN0001234,7.5,1,CarLoan, Ms. Iyer,2020,Qtr 2,June,Card,Low,KA,0,2022,Qtr 4,December,12,1,Debit
500381,Closed,Current,1500,,Rural-1,500381,NetBanking, Bengaluru,0,India,650,INR,NA,Mobile,0,Y,SBIN0001234,7.5,1,Personal Loan, Ms. Iyer,2021,Qtr 2,April,UPI,Low,KA,60,2020,Qtr 3,July,4,1,Debit
501488,Closed,Current,1500,,Rural-1,501488,NetBanking, Bengaluru,11/06/2024,India,0,INR,Arun Kumar,Mobile,0,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2019,Qtr 4,November,NA,Medium,MH,120,2022,Qtr 1,February,5,1,Credit
501952,Closed,Current,1500,,Rural-1,501952,Branch, Bengaluru,11/06/2024,India,720,INR,Sneha Patel,Desktop,0,Y,HDFC0005678,0,1,Home Loan, Ms. Iyer,2018,Qtr 3,August,Card,HIGH,KA,120,2021,Qtr 2,June,21,1,Credit
502230,Closed,Current,1500,,Rural-1,502230,ATM,Chennai,0,India,650,INR,NA,Desktop,5000,N,HDFC0005678,0,1,Home Loan, Ms. Iyer,2024,Qtr 3,July,Card,Low,MH,0,2024,Qtr 1,February,7,1,Debit
503314,Closed,Current,1500,,Rural-1,503314,ATM,Chennai,0,India,0,INR,NA,NA,12000,Y,SBIN0001234,7.5,1,Home Loan,Mr. Verma,2021,Qtr 4,December,Card,HIGH,KA,60,2021,Qtr 2,May,12,1,Debit
503329,Closed,Current,1500,,Rural-1,503329,ATM,Chennai,0,India,0,INR,NA,NA,12000,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2019,Qtr 3,August,UPI,Low,MH,60,2023,Qtr 4,October,6,1,Credit
504011,Closed,Current,1500,,Rural-1,504011,NetBanking,Chennai,0,India,0,INR,  Ramesh Rao,Mobile,5000,Y,SBIN0001234,0,1,Home Loan,Mr. Verma,2022,Qtr 2,May,NA,Medium,KA,60,2022,Qtr 4,December,13,1,Debit
504012,Closed,Current,1500,,Rural-1,504012,NetBanking, Bengaluru,11/06/2024,India,0,INR,NA,Desktop,0,Y,SBIN0001234,0,1,Home Loan,Mr. Verma,2022,Qtr 1,March,UPI,HIGH,KA,120,2018,Qtr 2,April,15,1,Credit
504047,Closed,Current,1500,,Rural-1,504047,ATM, Bengaluru,11/06/2024,India,0,INR,Sneha Patel,NA,0,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2021,Qtr 4,November,UPI,HIGH,MH,120,2021,Qtr 4,December,20,1,Debit
504590,Closed,Current,1500,,Rural-1,504590,Branch, Bengaluru,0,India,720,INR,NA,Desktop,5000,Y,SBIN0001234,0,1,CarLoan, Ms. Iyer,2019,Qtr 1,March,NA,HIGH,MH,0,2019,Qtr 3,July,9,1,Debit
504754,Closed,Current,1500,,Rural-1,504754,NetBanking,Chennai,11/06/2024,India,0,INR,  Ramesh Rao,NA,12000,N,SBIN0001234,0,1,Personal Loan,Mr. Verma,2019,Qtr 1,February,NA,Medium,MH,120,2020,Qtr 4,November,3,1,Credit
505493,Closed,Current,1500,,Rural-1,505493,NetBanking,Chennai,11/06/2024,India,720,INR,NA,Desktop,5000,N,SBIN0001234,0,1,Home Loan, Ms. Iyer,2023,Qtr 1,January,Cash,Medium,MH,0,2018,Qtr 3,September,11,1,Credit
506670,Closed,Current,1500,,Rural-1,506670,ATM,Chennai,0,India,0,INR,NA,Desktop,5000,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2018,Qtr 2,April,UPI,Low,KA,60,2021,Qtr 3,August,21,1,Debit
507254,Closed,Current,1500,,Rural-1,507254,ATM,Chennai,11/06/2024,India,650,INR,NA,Mobile,5000,N,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2023,Qtr 2,April,NA,HIGH,KA,60,2019,Qtr 2,April,8,1,Debit
507456,Closed,Current,1500,,Rural-1,507456,NetBanking,Chennai,0,India,720,INR,Sneha Patel,Desktop,12000,Y,SBIN0001234,0,1,Home Loan, Ms. Iyer,2021,Qtr 4,November,Cash,HIGH,KA,60,2020,Qtr 2,May,24,1,Debit
507919,Closed,Current,1500,,Rural-1,507919,NetBanking, Bengaluru,0,India,0,INR,NA,Desktop,12000,Y,HDFC0005678,0,1,Personal Loan, Ms. Iyer,2023,Qtr 2,June,NA,HIGH,KA,60,2023,Qtr 4,October,7,1,Debit
508198,Closed,Current,1500,,Rural-1,508198,NetBanking,Chennai,0,India,650,INR,  Ramesh Rao,Desktop,12000,Y,SBIN0001234,0,1,Personal Loan, Ms. Iyer,2024,Qtr 2,April,UPI,Low,MH,120,2024,Qtr 3,August,1,1,Debit
509040,Closed,Current,1500,,Rural-1,509040,NetBanking,Chennai,11/06/2024,India,0,INR,NA,Mobile,0,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2024,Qtr 4,October,NA,Medium,KA,120,2022,Qtr 2,June,21,1,Debit
511781,Closed,Current,1500,,Rural-1,511781,NetBanking, Bengaluru,0,India,0,INR,  Ramesh Rao,NA,12000,Y,SBIN0001234,7.5,1,Home Loan, Ms. Iyer,2020,Qtr 1,March,Cash,Medium,MH,60,2023,Qtr 4,October,10,1,Debit
512554,Closed,Current,1500,,Rural-1,512554,ATM,Chennai,11/06/2024,India,720,INR,Arun Kumar,Mobile,0,N,SBIN0001234,0,1,Home Loan,Mr. Verma,2023,Qtr 3,August,Card,Low,KA,120,2019,Qtr 1,February,6,1,Debit
514849,Closed,Current,1500,,Rural-1,514849,ATM,Chennai,0,India,0,INR,Arun Kumar,NA,12000,Y,HDFC0005678,7.5,1,Home Loan,Mr. Verma,2023,Qtr 3,September,NA,HIGH,KA,0,2020,Qtr 2,May,11,1,Credit
